scan_file,profile,lead,completeness,longest_complete_fraction,selected,duration_s,layout,layout_cost,expected_rows,detected_rows,detected_lead_labels
DII_azamat_eI_0028.jpg,azamat_aygul,V5,1.0,1.0,False,6.00351943731308,azamat_3x1,1.3486521400266913,3,3,9
DII_azamat_eII_0001.jpg,azamat_aygul,II,0.7134,0.4664,False,11.257321938872337,azamat_3x1,0.13447860925096197,3,4,3
DII_azamat_eII_0001.jpg,azamat_aygul,V1,0.9302,0.5244,True,11.257321938872337,azamat_3x1,0.13447860925096197,3,4,3
DII_azamat_eII_0001.jpg,azamat_aygul,V5,0.7104,0.3416,False,11.257321938872337,azamat_3x1,0.13447860925096197,3,4,3
DII_azamat_eII_0002.jpg,azamat_aygul,II,1.0,1.0,True,11.901673901081086,azamat_3x1,0.35794013082504506,3,3,5
DII_azamat_eII_0002.jpg,azamat_aygul,V1,1.0,1.0,False,11.901673901081086,azamat_3x1,0.35794013082504506,3,3,5
DII_azamat_eII_0002.jpg,azamat_aygul,V5,1.0,1.0,False,11.901673901081086,azamat_3x1,0.35794013082504506,3,3,5
DII_azamat_eII_0003.jpg,azamat_aygul,II,1.0,1.0,True,11.787568747997284,azamat_3x1,0.031089936221624814,3,3,3
DII_azamat_eII_0003.jpg,azamat_aygul,V1,1.0,1.0,False,11.787568747997284,azamat_3x1,0.031089936221624814,3,3,3
DII_azamat_eII_0003.jpg,azamat_aygul,V5,1.0,1.0,False,11.787568747997284,azamat_3x1,0.031089936221624814,3,3,3
DII_azamat_eII_0004.jpg,azamat_aygul,II,1.0,1.0,True,11.799157997369766,azamat_3x1,0.19044316837030056,3,3,4
DII_azamat_eII_0004.jpg,azamat_aygul,V1,1.0,1.0,False,11.799157997369766,azamat_3x1,0.19044316837030056,3,3,4
DII_azamat_eII_0004.jpg,azamat_aygul,V5,1.0,1.0,False,11.799157997369766,azamat_3x1,0.19044316837030056,3,3,4
DII_azamat_eII_0005.jpg,azamat_aygul,II,1.0,1.0,True,11.850120038688182,azamat_3x1,0.18437816394266784,3,3,4
DII_azamat_eII_0005.jpg,azamat_aygul,V1,1.0,1.0,False,11.850120038688182,azamat_3x1,0.18437816394266784,3,3,4
DII_azamat_eII_0005.jpg,azamat_aygul,V5,1.0,1.0,False,11.850120038688182,azamat_3x1,0.18437816394266784,3,3,4
DII_azamat_eII_0006.jpg,azamat_aygul,II,1.0,1.0,True,11.763631525039672,azamat_3x1,0.1941982797250345,3,3,4
DII_azamat_eII_0006.jpg,azamat_aygul,V1,1.0,1.0,False,11.763631525039672,azamat_3x1,0.1941982797250345,3,3,4
DII_azamat_eII_0006.jpg,azamat_aygul,V5,1.0,1.0,False,11.763631525039672,azamat_3x1,0.1941982797250345,3,3,4
